bin_id,sentiment,Tstart,Tend,bin_position
307787,-0.80000,1581238233965,1581267839688,4
307788,-0.90000,1581238233965,1581267839688,5
307789,-0.10000,1581238233965,1581267839688,6
307790,-0.90000,1581238233965,1581267839688,7
307791,-0.56667,1581267570554,1581267830062,1
307792,-0.90000,1581267570554,1581267830062,2
307793,-0.80000,1581267570554,1581267830062,3
307794,-0.90000,1581267570554,1581267830062,4
307795,-0.10000,1581267570554,1581267830062,5
307796,-0.90000,1581267570554,1581267830062,6
307805,0.70000,1581267570554,1581267760593,1
307806,-0.90000,1581267570554,1581267760593,2
307825,0.90000,1581248730344,1581267658849,1
307826,-0.90000,1581248730344,1581267658849,2
307827,-0.10000,1581261911917,1581267643627,1
307828,-0.80000,1581261911917,1581267643627,2
307831,1.00000,1581252406164,1581267610123,1
307832,0.30000,1581252406164,1581267610123,2
307837,-0.70000,1581267455264,1581267562519,1
307838,-0.30000,1581267455264,1581267562519,2
307839,-0.40000,1581266646490,1581267549794,1
307840,-0.20000,1581266646490,1581267549794,2
307841,0.00000,1581256976402,1581267538941,1
307842,-0.40000,1581256976402,1581267538941,2
307843,-0.80000,1581256976402,1581267538941,3
307844,-0.80000,1581256976402,1581267538941,4
307845,-0.90000,1581256976402,1581267538941,5
307846,-0.35000,1581263186729,1581267516870,1
307847,-0.90000,1581263186729,1581267516870,2
307852,-0.90000,1581266084055,1581267482924,1
307853,-0.80000,1581266084055,1581267482924,2
307854,-0.90000,1581266084055,1581267482924,3
307857,-0.20000,1581266919397,1581267470092,1
307858,1.00000,1581266919397,1581267470092,2
307859,-0.25000,1581266084055,1581267461624,1
307863,-0.70000,1581267288542,1581267439811,1
307864,-0.20000,1581267288542,1581267439811,2
307900,-0.20000,1581266084055,1581267270060,1
307901,1.00000,1581266084055,1581267270060,2
307902,-0.35000,1581266084055,1581267257452,1
307903,-0.90000,1581266084055,1581267257452,2
307910,-0.60000,1581266943153,1581267203345,1
307911,0.70000,1581266943153,1581267203345,2
307912,-0.60000,1581266943153,1581267203345,3
307913,-0.50000,1581266943153,1581267203345,4
307914,-0.10000,1581266943153,1581267203345,5
307917,-0.90000,1581195206747,1581267117406,1
307918,-0.35000,1581195206747,1581267117406,2
307919,-0.90000,1581195206747,1581267117406,3
307920,1.00000,1581195206747,1581267117406,4
307925,-0.30000,1581266700516,1581267081180,1
307926,-0.80000,1581266700516,1581267081180,2
307929,0.70000,1580976711519,1581266963644,1
307930,0.10000,1580976711519,1581266963644,2
307931,0.50000,1581227301789,1581266940896,1
307932,-0.90000,1581227301789,1581266940896,2
307933,0.90000,1581241834285,1581266928990,1
307934,-0.10000,1581241834285,1581266928990,2
307935,-0.80000,1581241834285,1581266928990,3
307940,-0.40000,1581266673479,1581266861900,1
307941,-0.90000,1581266673479,1581266861900,2
307942,-0.80000,1581266673479,1581266861900,3
307945,-0.85000,1581264834699,1581266827921,1
307946,-0.10000,1581264834699,1581266827921,2
307953,-0.10000,1581253429443,1581266806747,1
307954,0.00000,1581266372878,1581266789968,1
307955,-0.60000,1581266372878,1581266789968,2
307956,-0.75000,1581266372878,1581266789968,3
307983,-0.10000,1581265368945,1581266647624,1
307984,-0.60000,1581265368945,1581266647624,2
308015,-0.60000,1581227301789,1581266426830,1
308026,-0.90000,1580211363504,1581266373192,1
308027,-0.80000,1580211363504,1581266373192,2
308034,-0.80000,1581263514849,1581266343273,1
308035,-0.40000,1581263514849,1581266343273,2
308036,0.80000,1581227301789,1581266266751,1
308037,-0.70000,1581227301789,1581266266751,2
308038,-0.50000,1581251912549,1581266261981,1
308039,-0.90000,1581251912549,1581266261981,2
308056,-0.15000,1581265527316,1581266193244,1
308057,1.00000,1581265527316,1581266193244,2
308061,0.80000,1581265628726,1581266154221,1
308062,0.10000,1581265628726,1581266154221,2
308078,1.00000,1581264351365,1581266043674,1
308079,0.90000,1581264351365,1581266043674,2
308080,-0.10000,1581264351365,1581266043674,3
308081,-0.90000,1581262622531,1581266038236,1
308082,-1.00000,1581262622531,1581266038236,2
308085,-0.05000,1581208671857,1581265999714,1
308114,0.10000,1581254483405,1581265795549,1
308115,0.50000,1581254483405,1581265795549,2
308129,1.00000,1581264207696,1581265652480,1
308130,0.85000,1581264207696,1581265652480,2
308141,0.90000,1581264448395,1581265564461,1
308142,0.10000,1581264448395,1581265564461,2
308157,-0.85000,1581265077527,1581265351942,1
308158,-0.90000,1581265077527,1581265351942,2
308159,-0.80000,1581265077527,1581265351942,3
308160,-0.60000,1581265077527,1581265351942,4
308161,-0.80000,1581265077527,1581265351942,5
308162,-0.90000,1581265077527,1581265351942,6
308163,-0.70000,1581265077527,1581265351942,7
308164,-0.90000,1581265077527,1581265351942,8
308177,-0.80000,1581265077527,1581265204684,1
308178,0.20000,1581258558096,1581265182481,1
308179,0.00000,1581258558096,1581265182481,2
308184,-0.76667,1581263721812,1581265113589,1
308187,-0.90000,1581227301789,1581265090935,1
308188,-0.90000,1581227301789,1581265090935,2
308191,0.50000,1581249914219,1581265050253,1
308192,-0.40833,1581249914219,1581265050253,2
308203,-0.13333,1581264295615,1581264966940,1
308206,0.40000,1581262897501,1581264952805,1
308207,-0.30000,1581262897501,1581264952805,2
308216,-0.60000,1581256415970,1581264750084,1
308217,-0.10000,1581256415970,1581264750084,2
308220,-0.90000,1581263793316,1581264741868,1
308221,-0.80000,1581263793316,1581264741868,2
308234,-0.90000,1581264253877,1581264670954,1
308235,-0.90000,1581264253877,1581264670954,2
308246,-0.44000,1581264105537,1581264595224,1
308247,-0.10000,1581264105537,1581264595224,2
308248,-0.10000,1581263770300,1581264568787,1
308249,1.00000,1581263770300,1581264568787,2
308250,-0.50000,1581263770300,1581264568787,3
308251,-0.40000,1581263770300,1581264568787,4
308266,0.90000,1581262893492,1581264523330,1
308267,-0.60000,1581262893492,1581264523330,2
308274,-0.40000,1581258550252,1581264442285,1
308275,-0.90000,1581258550252,1581264442285,2
308290,-0.80000,1581261604257,1581264313274,1
308291,-0.70000,1581261604257,1581264313274,2
308296,-0.40000,1581263966279,1581264259520,1
308297,-0.80000,1581263966279,1581264259520,2
308309,0.05000,1581261722988,1581264214638,1
308311,-0.90000,1581263669123,1581264208224,1
308312,-0.20000,1581263669123,1581264208224,2
308313,-0.10000,1581263669123,1581264208224,3
308316,-0.50000,1581227301789,1581264189781,1
308317,-0.20000,1581227301789,1581264189781,2
308318,-0.90000,1581250532505,1581264189444,1
308319,-0.80000,1581250532505,1581264189444,2
308320,1.00000,1581262893492,1581264183120,1
308321,-0.40000,1581262893492,1581264183120,2
308322,0.00000,1581262893492,1581264183120,3
308339,-0.90000,1581263449383,1581264014842,1
308340,-0.10000,1581263449383,1581264014842,2
308350,-0.70000,1581255609555,1581263942545,1
308351,-0.60000,1581255609555,1581263942545,2
308353,-0.90000,1581186245018,1581263926805,1
308354,-0.20000,1581186245018,1581263926805,2
308380,-0.30000,1581254464468,1581263710809,1
308381,-0.10000,1581254464468,1581263710809,2
308396,-0.50000,1581238535775,1581263530203,1
308397,-0.50000,1581238535775,1581263530203,2
308398,-0.10000,1581238535775,1581263530203,3
308399,0.30000,1581262048988,1581263511609,1
308402,-0.30000,1581261604257,1581263474008,1
308403,-0.80000,1581261604257,1581263474008,2
308404,-0.90000,1581261604257,1581263474008,3
308411,-0.30000,1581255235025,1581263345625,1
308412,-0.90000,1581255235025,1581263345625,2
308413,-0.10000,1581255235025,1581263345625,3
308414,-0.70000,1581261268781,1581263288721,1
308415,-0.67500,1581261268781,1581263288721,2
308416,-0.60000,1581253374051,1581263204420,1
308417,-0.90000,1581253374051,1581263204420,2
308440,-0.70000,1581262897501,1581263076088,1
308441,-0.80000,1581262897501,1581263076088,2
308442,-0.90000,1581262897501,1581263076088,3
308443,-0.90000,1581260029404,1581263020099,1
308444,0.30000,1581260029404,1581263020099,2
308453,-0.90000,1581244966747,1581262948836,1
308454,-0.10000,1581244966747,1581262948836,2
308455,-0.90000,1581261976358,1581262888580,1
308456,-0.90000,1581261976358,1581262888580,2
308457,-0.90000,1581261976358,1581262888580,3
308463,0.95000,1581249968956,1581262885647,1
308469,-0.90000,1581254424804,1581262833639,1
308479,-0.90000,1581261338409,1581262712553,1
308480,-0.10000,1581261338409,1581262712553,2
308481,-0.65000,1581249058583,1581262709427,1
308482,-0.90000,1581247723566,1581262685339,1
308497,1.00000,1581260006574,1581262441945,1
308498,1.00000,1581260006574,1581262441945,2
308504,-0.60000,1581259105299,1581262398651,1
308505,-0.70000,1581259105299,1581262398651,2
308506,-0.20000,1581259105299,1581262398651,3
308507,0.60000,1581261668911,1581262398139,1
308513,-0.90000,1581261900470,1581262294659,1
308514,-0.75000,1581261900470,1581262294659,2
308520,-0.10000,1581260006574,1581262258139,1
308521,-0.90000,1581260006574,1581262258139,2
308522,-0.90000,1581260111277,1581262249603,1
308523,-0.15000,1581260111277,1581262249603,2
308524,-0.70000,1581260111277,1581262249603,3
308525,0.10000,1581260111277,1581262249603,4
308526,-0.90000,1581260111277,1581262249603,5
308539,-0.90000,1581260844200,1581262197058,1
308540,-0.90000,1581260844200,1581262197058,2
308541,0.60000,1581260844200,1581262197058,3
308542,-0.50000,1581253607896,1581262190576,1
308543,-0.10000,1581253607896,1581262190576,2
308549,-0.21429,1581253606456,1581262143671,1
308550,-0.10000,1581253606456,1581262143671,2
308553,-0.80000,1581261829460,1581262141297,1
308554,-1.00000,1581261829460,1581262141297,2
308555,0.10000,1581177667395,1581262124778,1
308556,0.90000,1581177667395,1581262124778,2
308557,-0.40000,1581261873843,1581262117059,1
308558,-0.10000,1581261873843,1581262117059,2
308559,0.90000,1581195206747,1581262114739,1
308560,1.00000,1581195206747,1581262114739,2
308569,-0.90000,1581227301789,1581262085707,1
308587,0.00000,1581261936764,1581262022805,1
308588,0.30000,1581261936764,1581262022805,2
308592,-0.80000,1581260433473,1581262005783,1
308593,-0.90000,1581260433473,1581262005783,2
308594,0.80000,1581261313804,1581262004303,1
308595,0.00000,1581261313804,1581262004303,2
308596,-0.45000,1581195206747,1581262001742,1
308601,-0.60000,1581261296159,1581261930684,1
308603,-0.10000,1580505575002,1581261921081,1
308604,-0.90000,1581248619597,1581261899147,1
308605,-0.90000,1581248619597,1581261899147,2
308606,-0.30000,1581260779269,1581261897397,1
308607,-0.30000,1581260779269,1581261897397,2
308608,-0.50000,1581260779269,1581261897397,3
308609,-0.10000,1581260779269,1581261897397,4
308612,0.00000,1581227301789,1581261875730,1
308613,-0.90000,1581227301789,1581261875730,2
308626,-0.60000,1581261509627,1581261759303,1
308627,-0.50000,1581261509627,1581261759303,2
308628,-0.14000,1581261420477,1581261748498,1
308629,-0.90000,1581261420477,1581261748498,2
308635,0.90000,1581243113388,1581261691967,1
308636,-0.60000,1581243113388,1581261691967,2
308637,-0.90000,1581261313804,1581261684118,1
308638,-0.90000,1581261313804,1581261684118,2
308640,1.00000,1581253116053,1581261652868,1
308641,1.00000,1581253116053,1581261652868,2
308644,0.30000,1581261544549,1581261622176,1
308645,-0.80000,1581261544549,1581261622176,2
308652,-0.90000,1581261315379,1581261580309,1
308653,-0.90000,1581261315379,1581261580309,2
308654,1.00000,1581237760587,1581261570642,1
308655,-0.60000,1581237760587,1581261570642,2
308660,0.03333,1581260006574,1581261540558,1
308661,-0.80000,1581260006574,1581261540558,2
308662,0.30000,1580920877998,1581261529900,1
308663,-0.80000,1580920877998,1581261529900,2
308670,0.40000,1581253116053,1581261466869,1
308671,-0.80000,1581253116053,1581261466869,2
308672,-0.40000,1581243113388,1581261461785,1
308673,-0.90000,1581243113388,1581261461785,2
308685,0.30000,1581257997881,1581261402055,1
308686,-0.80000,1581257997881,1581261402055,2
308687,-0.80000,1581195206747,1581261355129,1
308688,-0.90000,1581195206747,1581261355129,2
308693,-0.35000,1581260974452,1581261276777,1
308694,-0.10000,1581260974452,1581261276777,2
308711,-0.80000,1581260896801,1581261172261,1
308712,0.00000,1581260896801,1581261172261,2
308713,-0.37500,1581195206747,1581261151602,1
308714,-0.60000,1581195206747,1581261151602,2
308715,-0.90000,1581195206747,1581261151602,3
308725,0.00000,1581256329565,1581261046298,1
308731,0.60000,1581260760607,1581260949122,1
308732,-0.90000,1581260760607,1581260949122,2
308735,-0.70000,1581201017448,1581260923889,1
308736,-0.90000,1581201017448,1581260923889,2
308737,-0.10000,1581201017448,1581260923889,3
308738,-0.90000,1581252310986,1581260921046,1
308739,0.90000,1581252310986,1581260921046,2
308747,-0.60000,1581243588725,1581260858596,1
308748,-0.90000,1581243588725,1581260858596,2
308764,-0.90000,1581253116053,1581260721733,1
308765,-0.90000,1581253116053,1581260721733,2
308770,-0.50000,1581260426668,1581260647008,1
308771,-0.80000,1581260426668,1581260647008,2
308772,0.00000,1581260426668,1581260647008,3
308782,0.60000,1581253357809,1581260433694,1
308783,-0.10000,1581253357809,1581260433694,2
308784,-0.90000,1581253357809,1581260433694,3
308785,0.10000,1581260317455,1581260429783,1
308786,-0.80000,1581260317455,1581260429783,2
308787,0.10000,1581260317455,1581260429783,3
308788,-0.90000,1581260317455,1581260429783,4
308800,-0.50000,1581259668126,1581260348634,1
308801,-0.70000,1581259668126,1581260348634,2
308802,-0.60000,1581259668126,1581260348634,3
308812,0.18571,1581252087935,1581260228664,1
308813,-0.90000,1581252087935,1581260228664,2
308818,-0.15000,1581213534414,1581260061445,1
308819,-0.90000,1581213534414,1581260061445,2
308822,-0.90000,1581255255496,1581260029449,1
308823,-0.50000,1581255255496,1581260029449,2
308828,0.90000,1581202923688,1581259961887,1
308829,-0.80000,1581202923688,1581259961887,2
308830,-0.75000,1581247870461,1581259954402,1
308831,-0.80000,1581259105299,1581259858143,1
308832,-0.10000,1581259105299,1581259858143,2
308833,1.00000,1581227301789,1581259802360,1
308834,-0.35000,1581227301789,1581259802360,2
308841,-0.90000,1581227301789,1581259734936,1
308842,-0.30000,1581227301789,1581259734936,2
308843,-0.10000,1581227301789,1581259734936,3
308850,-0.32500,1581177667395,1581259634886,1
308851,-0.30000,1581177667395,1581259634886,2
308852,-0.50000,1581177667395,1581259634886,3
308869,-0.80000,1581258991838,1581259368363,1
308870,-0.30000,1581258991838,1581259368363,2
308871,-0.90000,1581258991838,1581259368363,3
308872,-0.90000,1581258991838,1581259368363,4
308882,-0.83333,1581244033152,1581259227032,1
308895,-0.90000,1581257454518,1581258968474,1
308896,-1.00000,1581257454518,1581258968474,2
308897,-0.50000,1580932659938,1581258966585,1
308898,-0.80000,1580932659938,1581258966585,2
308915,-0.55000,1581189851811,1581258823831,1
308936,-0.20000,1581242138925,1581258445417,1
308937,-0.40000,1581242138925,1581258445417,2
308942,1.00000,1581258250213,1581258418427,1
308943,-0.90000,1581258250213,1581258418427,2
308945,0.70000,1581247630683,1581258394814,1
308946,-0.40000,1581247630683,1581258394814,2
308949,-0.90000,1581257981120,1581258335073,1
308950,-0.90000,1581257981120,1581258335073,2
308957,-0.90000,1581253337993,1581258310701,1
308958,-0.90000,1581253337993,1581258310701,2
308959,-0.70000,1581253172632,1581258234330,1
308960,0.10000,1581253172632,1581258234330,2
308961,0.00000,1581253172632,1581258234330,3
308962,-0.70000,1581253172632,1581258234330,4
308971,-0.90000,1581254515280,1581258069757,1
308972,-0.10000,1581254515280,1581258069757,2
308973,-0.49167,1581257412183,1581258049800,1
308974,-0.10000,1581257412183,1581258049800,2
308975,-0.30000,1581247947513,1581258039546,1
308976,-0.90000,1581247947513,1581258039546,2
308981,0.60000,1581255079996,1581257929848,1
308982,-0.40000,1581255079996,1581257929848,2
308987,-0.90000,1581257312158,1581257919442,1
308988,-0.80000,1581257312158,1581257919442,2
308993,-0.90000,1581255012888,1581257872359,1
308994,-0.80000,1581255012888,1581257872359,2
308999,0.90000,1581247504672,1581257849542,1
309000,-0.90000,1581247504672,1581257849542,2
309001,0.10000,1581247504672,1581257849542,3
309002,-0.20000,1581247504672,1581257849542,4
309003,-0.40000,1581247504672,1581257849542,5
309006,0.90000,1581187253278,1581257775468,1
309007,1.00000,1581187253278,1581257775468,2
309008,0.10000,1581198821864,1581257745369,1
309009,-0.90000,1581198821864,1581257745369,2
309015,0.00000,1581247333322,1581257648263,1
309016,-0.40000,1581247333322,1581257648263,2
309017,0.40000,1581244908465,1581257643927,1
309018,-0.80000,1581244908465,1581257643927,2
309029,0.75000,1581257412183,1581257455206,1
309030,1.00000,1581257412183,1581257455206,2
309033,0.30000,1581195794028,1581257356592,1
309034,-0.90000,1581195794028,1581257356592,2
309035,0.10000,1581255741649,1581257352200,1
309036,0.00000,1581255741649,1581257352200,2
309037,-0.16667,1581256084406,1581257350046,1
309045,-0.85000,1581256560376,1581257232845,1
309046,-0.10000,1581256560376,1581257232845,2
309055,-0.50000,1581256329565,1581257087664,1
309056,-0.10000,1581256329565,1581257087664,2
309069,-0.90000,1581227301789,1581256917515,1
309070,-0.10000,1581227301789,1581256917515,2
309084,-0.90000,1581227301789,1581256817247,1
309085,-0.10000,1581227301789,1581256817247,2
309088,1.00000,1580147215470,1581256807791,1
309089,0.90000,1580147215470,1581256807791,2
309100,-0.75000,1581227301789,1581256658122,1
309101,-0.90000,1581227301789,1581256658122,2
309115,0.90000,1581256046200,1581256575112,1
309116,-0.80000,1581256046200,1581256575112,2
309117,-0.80000,1581256046200,1581256575112,3
309129,0.40000,1581255110414,1581256430771,1
309130,-0.10000,1581255110414,1581256430771,2
309140,0.20000,1581253779722,1581256342286,1
309141,0.40000,1581253779722,1581256342286,2
309146,0.70000,1581252850025,1581256316796,1
309147,-0.16667,1581252850025,1581256316796,2
309148,-0.90000,1581252850025,1581256316796,3
309151,-0.30000,1581256083383,1581256275844,1
309152,-0.70000,1581256083383,1581256275844,2
309153,0.70000,1581249983870,1581256256048,1
309154,0.60000,1581249983870,1581256256048,2
309155,0.90000,1581249983870,1581256256048,3
309156,0.20000,1581249983870,1581256256048,4
309157,-0.80000,1581249983870,1581256256048,5
309166,1.00000,1581209058601,1581256194452,1
309167,0.50000,1581209058601,1581256194452,2
309177,-0.40000,1581255671141,1581256068010,1
309178,-0.10000,1581255671141,1581256068010,2
309181,-0.80000,1581255196408,1581256058354,1
309182,-0.90000,1581255196408,1581256058354,2
309183,-0.15000,1581243577739,1581256055394,1
309184,-0.90000,1581243577739,1581256055394,2
309219,-0.52500,1581235350480,1581255863893,1
309220,-0.10000,1581235350480,1581255863893,2
309223,-0.60000,1581198281705,1581255858467,1
309224,-0.90000,1581198281705,1581255858467,2
309232,-0.90000,1581252059723,1581255669492,1
309233,-0.50000,1581252059723,1581255669492,2
309234,-0.90000,1581252059723,1581255669492,3
309239,0.65000,1581082647526,1581255646807,1
309245,-0.60000,1581227301789,1581255586491,1
309246,-0.50000,1581227301789,1581255586491,2
309247,-0.90000,1581227301789,1581255586491,3
309272,-0.45000,1581254430123,1581255407095,1
309291,-0.50000,1581227301789,1581255320938,1
309292,-0.50000,1581227301789,1581255320938,2
309293,-0.90000,1581227301789,1581255320938,3
309301,-0.90000,1581254991978,1581255146436,1
309302,-0.10000,1581254991978,1581255146436,2
309307,0.70000,1581254402112,1581255076250,1
309308,-0.20000,1581254402112,1581255076250,2
309309,1.00000,1581213534414,1581254999435,1
309310,-0.80000,1581213534414,1581254999435,2
309317,-0.90000,1581254494027,1581254959253,1
309318,-0.80000,1581254494027,1581254959253,2
309333,-0.53333,1581227438339,1581254611682,1
309334,-0.10000,1581227438339,1581254611682,2
309337,0.80000,1581238656702,1581254595540,1
309338,-0.80000,1581238656702,1581254595540,2
309345,-0.50000,1581243148893,1581254551143,1
309346,-0.80000,1581243148893,1581254551143,2
309347,-0.83333,1581243148893,1581254551143,3
309363,0.70000,1581251437884,1581254389697,1
309364,0.00000,1581251437884,1581254389697,2
309369,-0.80000,1581253426640,1581254288536,1
309370,-0.90000,1581253426640,1581254288536,2
309371,-0.90000,1581239353911,1581254238929,1
309372,0.00000,1581239353911,1581254238929,2
309373,-0.30000,1581239353911,1581254238929,3
309382,-0.70000,1581211871456,1581254051204,1
309383,-0.70000,1581211871456,1581254051204,2
309384,-0.90000,1581253991795,1581254021632,1
309385,-0.80000,1581253991795,1581254021632,2
309386,-0.83333,1581253991795,1581254021632,3
309387,-0.40000,1581253870224,1581254009901,1
309398,-0.50000,1581251181758,1581253931431,1
309399,-0.10000,1581251181758,1581253931431,2
309400,-0.60000,1581253831365,1581253912202,1
309401,-0.10000,1581253831365,1581253912202,2
309416,1.00000,1581253647559,1581253663922,1
309417,0.80000,1581253647559,1581253663922,2
309429,-0.80000,1581252514914,1581253535691,1
309430,-0.10000,1581252514914,1581253535691,2
309443,1.00000,1581244483624,1581253151830,1
309444,-0.60000,1581244483624,1581253151830,2
309449,0.90000,1581240739489,1581253116498,1
309450,1.00000,1581240739489,1581253116498,2
309451,1.00000,1581101513460,1581253107321,1
309452,0.30000,1581101513460,1581253107321,2
309455,-0.40000,1581242158580,1581253103455,1
309456,-0.10000,1581242158580,1581253103455,2
309467,0.50000,1581242742574,1581252952315,1
309468,-0.90000,1581242742574,1581252952315,2
309469,-0.70000,1581243392345,1581252922458,1
309470,-0.90000,1581243392345,1581252922458,2
309471,0.00000,1581243392345,1581252922458,3
309477,-0.60000,1581243963051,1581252889653,1
309478,-0.10000,1581243963051,1581252889653,2
309481,-0.05000,1581244011515,1581252830050,1
309482,-0.60000,1581244011515,1581252830050,2
309483,-0.50000,1581244011515,1581252830050,3
309484,-0.10000,1581244011515,1581252830050,4
309485,0.90000,1581252107269,1581252784274,1
309486,-0.90000,1581252107269,1581252784274,2
309487,0.80000,1581245771445,1581252770251,1
309488,0.90000,1581245771445,1581252770251,2
309495,0.40000,1581231392994,1581252646281,1
309496,-0.10000,1581231392994,1581252646281,2
309504,-0.40000,1581196224540,1581252535626,1
309505,-0.70000,1581196224540,1581252535626,2
309515,0.90000,1581245771445,1581252484565,1
309516,-0.80000,1581245771445,1581252484565,2
309517,0.20000,1581245771445,1581252484565,3
309518,0.10000,1581245771445,1581252484565,4
309519,-0.20000,1581245771445,1581252484565,5
309520,-0.90000,1581245771445,1581252484565,6
309527,-0.90000,1581251437884,1581252450243,1
309528,0.10000,1581251437884,1581252450243,2
309544,-0.35000,1581251649023,1581252329853,1
309545,-0.20000,1581251649023,1581252329853,2
309546,-0.10000,1581251649023,1581252329853,3
309551,-0.60000,1580987766247,1581252308291,1
309552,-0.20000,1580987766247,1581252308291,2
309553,-0.10000,1580987766247,1581252308291,3
309558,-0.90000,1581239593939,1581252147832,1
309559,-0.80000,1581239593939,1581252147832,2
309575,0.05000,1581242404257,1581251997190,1
309576,-0.80000,1581242404257,1581251997190,2
309588,0.60000,1581243708083,1581251954576,1
309589,-0.60000,1581243708083,1581251954576,2
309590,0.90000,1581244209959,1581251934563,1
309591,-0.90000,1581244209959,1581251934563,2
309592,-0.90000,1581244209959,1581251934563,3
309593,-0.80000,1581244209959,1581251934563,4
309598,0.80000,1581251603653,1581251880869,1
309599,-0.80000,1581251603653,1581251880869,2
309604,-0.70000,1575014970359,1581251837937,1
309605,-0.50000,1575014970359,1581251837937,2
309606,0.00000,1575014970359,1581251837937,3
309607,-0.60000,1575014970359,1581251837937,4
309608,-0.80000,1575014970359,1581251837937,5
309609,-0.70000,1575014970359,1581251837937,6
309610,-0.90000,1575014970359,1581251837937,7
309611,-0.43182,1581250122393,1581251820261,1
309612,-0.10000,1581250122393,1581251820261,2
309625,-0.40000,1581238546864,1581251665882,1
309626,-0.90000,1581238546864,1581251665882,2
309627,-0.36667,1581250986365,1581251622449,1
309632,-0.80000,1581248524595,1581251540759,1
309633,-0.90000,1581248524595,1581251540759,2
309634,-0.80000,1581251380269,1581251538595,1
309635,-0.90000,1581251380269,1581251538595,2
309636,-0.80000,1581190176675,1581251531386,1
309637,-0.90000,1581190176675,1581251531386,2
309642,1.00000,1581250797951,1581251515017,1
309643,-0.80000,1581250797951,1581251515017,2
309646,0.10000,1581202923688,1581251473721,1
309647,1.00000,1581202923688,1581251473721,2
309648,-0.50000,1581250934212,1581251462455,1
309649,-0.60000,1581250934212,1581251462455,2
309650,-0.10000,1581250934212,1581251462455,3
309653,0.05000,1581249069014,1581251377906,1
309654,-0.26667,1581249069014,1581251377906,2
309655,-0.80000,1581248915219,1581251356332,1
309656,0.60000,1581248915219,1581251356332,2
309659,-0.80000,1581250788673,1581251276713,1
309660,-0.90000,1581250788673,1581251276713,2
309684,0.00000,1581202923688,1581251040102,1
309685,-0.90000,1581202923688,1581251040102,2
309686,-0.50000,1581247285789,1581251038716,1
309687,-0.30000,1581247285789,1581251038716,2
309688,-0.10000,1581247285789,1581251038716,3
309699,-0.60000,1581249546222,1581250821051,1
309700,-0.10000,1581249546222,1581250821051,2
309705,0.00000,1581247028976,1581250783900,1
309706,-0.20000,1581247028976,1581250783900,2
309709,-0.10000,1581249090282,1581250660349,1
309710,-0.50000,1581249090282,1581250660349,2
309718,0.90000,1581247285789,1581250642774,1
309719,0.60000,1581247285789,1581250642774,2
309720,-0.90000,1581247285789,1581250642774,3
309722,-0.75000,1581250384067,1581250624829,1
309731,-0.90000,1580904000773,1581250581304,1
309732,-0.60000,1580904000773,1581250581304,2
309733,1.00000,1581230752946,1581250575996,1
309734,-0.10000,1581230752946,1581250575996,2
309735,0.30000,1581230752946,1581250575996,3
309737,-0.40000,1581219370322,1581250556790,1
309738,-0.50000,1581219370322,1581250556790,2
309739,-0.90000,1581219370322,1581250556790,3
309767,-0.70000,1581250030162,1581250278057,1
309768,-0.90000,1581250030162,1581250278057,2
309773,-0.75000,1581209873389,1581250217303,1
309774,-0.90000,1581209873389,1581250217303,2
309778,-0.80000,1581250084906,1581250189345,1
309779,-0.10000,1581250084906,1581250189345,2
309784,0.10000,1571856902781,1581250149929,1
309785,-0.10000,1571856902781,1581250149929,2
309792,-0.90000,1581208973568,1581250112148,1
309793,-0.80000,1581208973568,1581250112148,2
309794,-0.90000,1581208973568,1581250112148,3
309795,-0.90000,1581208973568,1581250112148,4
309796,-0.10000,1581208973568,1581250112148,5
309804,0.60000,1581249366073,1581250002443,1
309805,0.30000,1581249366073,1581250002443,2
309812,0.90000,1581243674835,1581249921313,1
309813,-0.90000,1581243674835,1581249921313,2
309818,0.00000,1581249481552,1581249874071,1
309819,-0.50000,1581249481552,1581249874071,2
309820,-0.10000,1581249481552,1581249874071,3
309826,-0.60000,1581222809030,1581249814350,1
309827,-0.10000,1581222809030,1581249814350,2
309832,-0.90000,1581072776164,1581249727760,1
309833,-0.90000,1581072776164,1581249727760,2
309839,-0.90000,1581240751945,1581249680328,1
309840,-0.10000,1581240751945,1581249680328,2
309843,-0.50000,1581211665980,1581249644317,1
309844,-0.30000,1581211665980,1581249644317,2
309845,-0.70000,1581211665980,1581249644317,3
309852,-0.80000,1581249104999,1581249572329,1
309853,-0.90000,1581249104999,1581249572329,2
309854,-0.80000,1581249104999,1581249572329,3
309855,-0.90000,1581249104999,1581249572329,4
309890,-0.90000,1581235957826,1581249041806,1
309891,-0.80000,1581235957826,1581249041806,2
309904,0.10000,1581246021285,1581248859901,1
309905,0.70000,1581246021285,1581248859901,2
309921,-0.80000,1581248524595,1581248645991,1
309922,0.10000,1581248524595,1581248645991,2
309923,-0.70000,1581248524595,1581248645991,3
309924,-0.10000,1581248524595,1581248645991,4
309932,-0.30000,1581240064768,1581248553960,1
309933,-0.10000,1581240064768,1581248553960,2
309940,-0.90000,1581195206747,1581248511338,1
309941,-0.90000,1581195206747,1581248511338,2
309945,-0.95000,1581238535775,1581248488704,1
309946,-1.00000,1581238535775,1581248488704,2
309951,-0.95000,1581096758212,1581248419013,1
309952,-0.90000,1581096758212,1581248419013,2
309956,-0.80000,1581242049667,1581248371773,1
309957,-0.10000,1581242049667,1581248371773,2
309960,0.10000,1581239577613,1581248342625,1
309961,-0.90000,1581239577613,1581248342625,2
